Title,Authors,URL,DOI,Published Date,Summary
Function and quality of life of unilateral major upper limb amputees: Impact of prosthesis use and type.,"L. Resnik, M. Borgia, M. Clark",https://www.sciencedirect.com/science/article/am/pii/S0003999320302653,,2020,"OBJECTIVE
To compare patient-reported outcomes of disability, activity difficulty, and health-related quality of life (HRQOL) by prosthetic device use and configuration and to identify factors associated with these outcomes.

DESIGN
Telephone survey.

SETTING
General community.

PARTICIPANTS
Population-based sample of veterans (N=755) with unilateral upper limb amputation recruited from a national sample of veterans with upper limb amputation who received care at the Veterans Affairs clinic from 2010-2015.

INTERVENTIONS
Not applicable.

MAIN OUTCOME MEASURES
Upper limb-related disability was measured using Disabilities of the Arm, Shoulder, and Hand score (QuickDASH). HRQOL was measured using the Veterans RAND 12-item Health Survey Mental and Physical Component scores. Activity difficulty was assessed for 1-handed and 2-handed tasks and by questions about the need for help with activities of daily living (ADLs).

RESULTS
Patients who did not use a prosthesis had more difficulty performing 1-handed tasks using the residual limb as compared with those who used body-powered prostheses. Cosmetic device users had more task difficulty than body-powered or myoelectric users. Linear regression models did not show an association between type of prosthesis used and HRQOL scores, but did show that those who did not use a prosthesis (non-users) had worse QuickDASH scores (β=9.4; P=.0004) compared to body-powered users. In logistic regression modeling, the odds of needing help with ADLs were 1.84 times higher (95% confidence interval, 1.16-2.92) for non-users compared with body-powered users.

CONCLUSIONS
Amputees who did not use a prosthesis or used a cosmetic prosthesis reported more difficulty in activities and greater disability as compared with those who use body-powered and myoelectric devices. Non-users were more likely to need help with ADLs as compared with those who used a body-powered prosthesis. Our findings highlight the clinical importance of encouraging prosthesis use. Further research is needed to compare physical performance by prosthesis configuration.

Published by Elsevier Inc.

"
Perceptions of cosmesis and function in adults with upper limb prostheses: a systematic literature review,"S. Ritchie, S. Wiggins, Alison Sanford",https://www.semanticscholar.org/paper/0f41408a14651ec17ad22f1d435a4a57cf756ddd,,2011,"Background: Technological developments in prosthesis design of upper limb devices are improving rapidly, and understandings of user’s perceptions are important to reduce device abandonment and improve user satisfaction rates. Objectives: The purpose of this review was to establish what is known about adult user’s perceptions of upper limb prostheses in terms of both cosmesis and function. Study Design: Systematic review. Methods: A search of the literature between 1990 and 2010 identified over 600 possible citations; these were reduced to 15 citations based on selection criteria. Results: The main themes arising from the review were user satisfaction ratings with current prostheses, priorities for future design and the social implications of wearing a prosthetic limb. While users of cosmetic prostheses were mostly satisfied with their prostheses, satisfaction rates vary considerably across studies, due to variability in demographics of users and an ambiguity over the definitions of cosmesis and function. Design priorities also varied, though overall there is a slight trend toward prioritising function over cosmesis. The qualitative studies noted the importance users placed on presenting a ‘normal’ appearance and ‘not standing out’. Conclusions: The reviewed studies mostly examine functionality and cosmesis as separate constructs, and conclusions are limited due to the disparity of user groups studied. Recommendations are made for further work to explore understandings of these constructs in relation to upper limb prosthesis use."
Perceptions of cosmesis and function in adults with upper limb prostheses: a systematic literature review,"S. Ritchie, S. Wiggins, Alison Sanford",https://www.semanticscholar.org/paper/0f41408a14651ec17ad22f1d435a4a57cf756ddd,,2011,"Background: Technological developments in prosthesis design of upper limb devices are improving rapidly, and understandings of user’s perceptions are important to reduce device abandonment and improve user satisfaction rates. Objectives: The purpose of this review was to establish what is known about adult user’s perceptions of upper limb prostheses in terms of both cosmesis and function. Study Design: Systematic review. Methods: A search of the literature between 1990 and 2010 identified over 600 possible citations; these were reduced to 15 citations based on selection criteria. Results: The main themes arising from the review were user satisfaction ratings with current prostheses, priorities for future design and the social implications of wearing a prosthetic limb. While users of cosmetic prostheses were mostly satisfied with their prostheses, satisfaction rates vary considerably across studies, due to variability in demographics of users and an ambiguity over the definitions of cosmesis and function. Design priorities also varied, though overall there is a slight trend toward prioritising function over cosmesis. The qualitative studies noted the importance users placed on presenting a ‘normal’ appearance and ‘not standing out’. Conclusions: The reviewed studies mostly examine functionality and cosmesis as separate constructs, and conclusions are limited due to the disparity of user groups studied. Recommendations are made for further work to explore understandings of these constructs in relation to upper limb prosthesis use."
Technological Advances in Prosthesis Design and Rehabilitation Following Upper Extremity Limb Loss,"Taylor Bates, J. Fergason, Sarah N. Pierrie",https://www.semanticscholar.org/paper/905056ffa9fa963e8df8b974d90b94c05a5f7e29,,2020,"PURPOSE OF REVIEW
The complexity of the human extremity, particularly the upper extremity and the hand, allows us to interact with the world. Prosthetists have struggled to recreate the intuitive motor control, light touch sensation, and proprioception of the innate limb in a manner that reflects the complexity of its native form and function. Nevertheless, recent advances in prosthesis technology, surgical innovations, and enhanced rehabilitation appear promising for patients with limb loss who hope to return to their pre-injury level of function. The purpose of this review is to illustrate recent technological advances that are moving us one step closer to the goal of multi-functional, self-identifiable, durable, and intuitive prostheses.

RECENT FINDINGS
Surgical advances such as targeted muscle reinnervation, regenerative peripheral nerve interfaces, agonist-antagonist myoneural interfaces, and targeted sensory reinnervation; development of technology designed to restore sensation, such as implanted sensors and haptic devices; and evolution of osseointegrated (bone-anchored) prostheses show great promise. Augmented and virtual reality platforms have the potential to enhance prosthesis design, pre-prosthetic training, incorporation, and use. Emerging technologies move surgeons, rehabilitation physicians, therapists, and prosthetists closer to the goal of creating highly functional prostheses with elevated sensory and motor control. Collaboration between medical teams, scientists, and industry stakeholders will be required to keep pace with patients who require durable, high-functioning prostheses.

"
A review of upper limb pediatric prostheses and perspectives on future advancements,"Marcus A. Battraw, Justin Fitzgerald, Wilsaan M. Joiner, M. James, A. Bagley, Jonathon S. Schofield",https://www.semanticscholar.org/paper/18bf6ef2888a8d525577d270ecbc2026e35367b0,,2022,"Many complex factors affect whether a child with a congenital upper limb deficiency will wear a prosthetic limb. Ultimately, for a child to wear and use their prosthesis, it must facilitate the effective performance of daily tasks and promote healthy social interactions. Although numerous pediatric devices are available, most provide a single open-close grasp (if a grasping function is available at all) and often offer nonanthropomorphic appearances, falling short of meeting these criteria. In this narrative review, we provide a critical assessment of the state of upper limb prostheses for children. We summarize literature using quality of life measures and categorize driving factors affecting prosthesis use into two main groupings: psychosocial and physical functioning. We define psychosocial functioning as factors related to social inclusion/exclusion, emotional function, independence, and school functioning. Physical functioning is defined as factors associated with the physical use of a prosthesis. The reviewed literature suggests that psychosocial domains of quality of life may be influenced by a congenital limb deficiency, and currently available prostheses provide little benefit in the physical functioning domains. Finally, we discuss technological advancements in adult prostheses that have yet to be leveraged for pediatric devices, including describing recently developed adult electric hands that may improve physical functioning through multiple grasping configurations and provide more hand-like cosmesis. We outline actions necessary to translate similar technologies for children and discuss further strategies to begin removing barriers to pediatric device adoption."
Perspectives on the comparative benefits of body-powered and myoelectric upper limb prostheses,"S. Engdahl, Michael A. Gonzalez, Christina Lee, Deanna H. Gates",https://jneuroengrehab.biomedcentral.com/counter/pdf/10.1186/s12984-024-01436-4,,2024,"Patient access to body-powered and myoelectric upper limb prostheses in the United States is often restricted by a healthcare system that prioritizes prosthesis prescription based on cost and perceived value. Although this system operates on an underlying assumption that design differences between these prostheses leads to relative advantages and disadvantages of each device, there is limited empirical evidence to support this view. This commentary article will review a series of studies conducted by our research team with the goal of differentiating how prosthesis design might impact user performance on a variety of interrelated domains. Our central hypothesis is that the design and actuation method of body-powered and myoelectric prostheses might affect users’ ability to access sensory feedback and account for device properties when planning movements. Accordingly, other domains that depend on these abilities may also be affected. While our work demonstrated some differences in availability of sensory feedback based on prosthesis design, this did not result in consistent differences in prosthesis embodiment, movement accuracy, movement quality, and overall kinematic patterns. Collectively, our findings suggest that performance may not necessarily depend on prosthesis design, allowing users to be successful with either device type depending on the circumstances. Prescription practices should rely more on individual needs and preferences than cost or prosthesis design. However, we acknowledge that there remains a dearth of evidence to inform decision-making and that an expanded research focus in this area will be beneficial."
Differences in Myoelectric and Body-Powered Upper-Limb Prostheses: Systematic Literature Review,"Systematic Review, SL Carey, DJ Lura",https://www.semanticscholar.org/paper/1cf5ee7f46e797ea285a63ad5adccdb3c1ba0a47,,2017,"ABSTRACT The choice of a myoelectric or body-powered upper-limb prosthesis can be determined using factors including control, function, feedback, cosmesis, and rejection. Although body-powered and myoelectric control strategies offer unique functions, many prosthesis users must choose one. A systematic review was conducted to determine differences between myoelectric and body-powered prostheses to inform evidence-based clinical practice regarding prescription of these devices and training of users. A search of 9 databases identified 462 unique publications. Ultimately, 31 of them were included and 11 empirical evidence statements were developed. Conflicting evidence has been found in terms of the relative functional performance of body-powered and myoelectric prostheses. Body-powered prostheses have been shown to have advantages in durability, training time, frequency of adjustment, maintenance, and feedback; however, they could still benefit from improvements of control. Myoelectric prostheses have been shown to improve cosmesis and phantom-limb pain and are more accepted for light-intensity work. Currently, evidence is insufficient to conclude that either system provides a significant general advantage. Prosthetic selection should be based on a patient’s individual needs and include personal preferences, prosthetic experience, and functional needs. This work demonstrates that there is a lack of empirical evidence regarding functional differences in upper-limb prostheses."
Electromyography Pattern-Recognition-Based Control of Powered Multifunctional Upper-Limb Prostheses,Guanglin Li,https://www.intechopen.com/citation-pdf-url/18212,,2011,"The human history has been accompanied by accidental trauma, war, and congenital anomalies. Consequently, amputation and deformity have been dealt with, one way or another, throughout the ages. More than one million individuals in the United States today are living with limb amputations (Adams et al., 1999), in which there are approximately 100,000 patients with an upper limb amputation. The wars in Iraq and Afghanistan have added to this number. According to the survey results of the Second China National Sample Survey on Disables (SCNSSD 2006) led by the National Statistics Bureau in 2006, approximately 8% of physical disables, or 2.26 million people, live with limb amputations in China alone. Natural disasters and accidents have been making this number increase. The massive earthquakes that occurred in May 2008, Sichuan Province, China, recently increased about 20 thousand of new limb amputees. Expectations for control of upper limb prostheses have always been high because of the standard established by able-bodied dexterity. Most commercially available upper limb prostheses are either body-powered or electrical motor powered. The body-powered prostheses are operated by certain movements of the amputees’ body through a system of cables, harnesses, and sometimes, manual control. In order to operate a body-powered prosthesis, the upper limb amputees have to possess significant strength and control over various body parts, including the shoulders, chest, and residual limb which must have sufficient residual limb length, musculature, and range of motion. Exaggerated movements of the body are captured by harness systems and are transferred through cables to operate the hand, wrist, or elbow movements of a prosthesis. With some advantages such as low cost, high reliability, and some kinesthetic feedback provided by the harness system, body-powered prostheses are still widely accepted by the upper limb amputees worldwide, especially in some developing countries. However, with this inappropriate control approach, body-powered upper limb prostheses are limited in utility, frustratingly slow to operate, awkward to maintain, and can operate only one joint at a time. Myoelectric signals detected with electrodes placed on the skin surface overlying the muscles, well-known as electromyography (EMG), have been used in control of motorized upper-limb prostheses for several decades (Kay & Newman, 1975; Parker & Scott, 1986). The"
Differences in Myoelectric and Body-Powered Upper-Limb Prostheses: Systematic Literature Review,"Systematic Review, SL Carey, DJ Lura",https://www.semanticscholar.org/paper/1cf5ee7f46e797ea285a63ad5adccdb3c1ba0a47,,2017,"ABSTRACT The choice of a myoelectric or body-powered upper-limb prosthesis can be determined using factors including control, function, feedback, cosmesis, and rejection. Although body-powered and myoelectric control strategies offer unique functions, many prosthesis users must choose one. A systematic review was conducted to determine differences between myoelectric and body-powered prostheses to inform evidence-based clinical practice regarding prescription of these devices and training of users. A search of 9 databases identified 462 unique publications. Ultimately, 31 of them were included and 11 empirical evidence statements were developed. Conflicting evidence has been found in terms of the relative functional performance of body-powered and myoelectric prostheses. Body-powered prostheses have been shown to have advantages in durability, training time, frequency of adjustment, maintenance, and feedback; however, they could still benefit from improvements of control. Myoelectric prostheses have been shown to improve cosmesis and phantom-limb pain and are more accepted for light-intensity work. Currently, evidence is insufficient to conclude that either system provides a significant general advantage. Prosthetic selection should be based on a patient’s individual needs and include personal preferences, prosthetic experience, and functional needs. This work demonstrates that there is a lack of empirical evidence regarding functional differences in upper-limb prostheses."
Differences in Myoelectric and Body-Powered Upper-Limb Prostheses: Systematic Literature Review,"Systematic Review, SL Carey, DJ Lura",https://www.semanticscholar.org/paper/1cf5ee7f46e797ea285a63ad5adccdb3c1ba0a47,,2017,"ABSTRACT The choice of a myoelectric or body-powered upper-limb prosthesis can be determined using factors including control, function, feedback, cosmesis, and rejection. Although body-powered and myoelectric control strategies offer unique functions, many prosthesis users must choose one. A systematic review was conducted to determine differences between myoelectric and body-powered prostheses to inform evidence-based clinical practice regarding prescription of these devices and training of users. A search of 9 databases identified 462 unique publications. Ultimately, 31 of them were included and 11 empirical evidence statements were developed. Conflicting evidence has been found in terms of the relative functional performance of body-powered and myoelectric prostheses. Body-powered prostheses have been shown to have advantages in durability, training time, frequency of adjustment, maintenance, and feedback; however, they could still benefit from improvements of control. Myoelectric prostheses have been shown to improve cosmesis and phantom-limb pain and are more accepted for light-intensity work. Currently, evidence is insufficient to conclude that either system provides a significant general advantage. Prosthetic selection should be based on a patient’s individual needs and include personal preferences, prosthetic experience, and functional needs. This work demonstrates that there is a lack of empirical evidence regarding functional differences in upper-limb prostheses."
Advancements of Upper Limb Prostheses can Improve Patient Quality of Life: A Technology Review,"Anthony B. Makwanda, Anne O. Ikhile",https://urncst.com/index.php/urncst/article/download/519/309,,2023,"Introduction: Based on the evolution of hand prosthetics, many original shortcomings have been addressed and further rectified. Some common past limitations include limited degrees of freedom, strained motion control/fine movements, the weight of the design, and lack of ability to do thumb-index pinch. Henceforth, this review highlights and assesses the effects of hand- prosthetics advancements on the quality of life of patients with/requiring joint replacements. Methods: Relevant literature between 2013 to 2023 was obtained using Web of Science and PubMed. Search terms were “Upper limb prostheses” OR “Body replacement technologies” AND “technology” as well as “Upper limb prostheses” AND “technology” AND “Quality of life” OR “Improvement”. Literature was selected based on applicability to key aspects of the research topic after assessing the results and abstracts. Results: Studies support the theory that over the decade, the ability to accomplish fine motion control with hand-prosthetics has aided in improving patients' quality of life. Overall, advancements to prosthetic design, prosthetic sensors, and waterproofing designs via myoelectricity, insulated and biopotential sensors, as well as waterproofing technologies, were reported to contribute greatly to patients’ quality of life. Discussion: As technological advances aid in improved dexterity and motility, recently advanced prosthetics help promote independence and confidence, and in some cases, decrease the cost of living for some patients. Myoelectric prostheses, flexible insulated sensors, capacitive biopotential sensors, and waterproofing technologies, have shown trends in increased dexterity, patient comfort and flexibility, as well as increased degrees of freedom of movement. The most notable limitations to these advancements were limited accessibility, comfort challenges, and lack of large-scale patient assessment. Hence, future advancements in further research and patient testing of these technologies were suggested. Conclusion: This review will be deemed as supporting material for healthcare providers and policy makers while making decisions on the allocation of resources to ensure that patients from all demographics can acquire accessible technologies, improving their qualities of life. In addition, the advancements of hand prosthetic technologies from mechanics and robotics research can provide implications for the next-generation technologies with the determination to improve patients’ life."
User-relevant factors determining prosthesis choice in persons with major unilateral upper limb defects: A meta-synthesis of qualitative literature and focus group results,"Nienke Kerver, Sacha van Twillert, Bart Maas, C. K. van der Sluis",https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0234342&type=printable,,2020,"Objective Considering the high rejection rates of upper limb prostheses, it is important to determine which prosthesis fits best the needs of each user. The introduction of the multi-grip prostheses hands (MHP), which have functional advantages but are also more expensive, has made prosthesis selection even harder. Therefore, we aimed to identify user opinions on factors determining prosthesis choice of persons with major unilateral upper limb defects in order to facilitate a more optimal fit between user and prosthesis. Methods A qualitative meta-synthesis using a ‘best-fit framework’ approach was performed by searching five databases (PROSPERO registration number: CRD42019126973). Studies were considered eligible if they contained qualitative content about adults with major unilateral upper limb defects experienced in using commercially available upper limb prostheses and focused on upper limb prosthesis users’ opinions. Results of the meta-synthesis were validated with end-users (n = 11) in a focus group. Results Out of 6247 articles, 19 studies were included. An overview of six main themes (‘physical’, ‘activities and participation’, ‘mental’, ‘social’, ‘rehabilitation, cost and prosthetist services’ and ‘prosthesis related factors’) containing 86 subthemes that could affect prosthesis choice was created. Of these subthemes, 19 were added by the focus group. Important subthemes were ‘work/school’, ‘functionality’ and ‘reactions from public’. Opinions of MHP-users were scarce. MHPs were experienced as more dexterous and life-like but also as less robust and difficult to control. Conclusion The huge number of factors that could determine upper limb prosthesis choice explains that preferences vary greatly. The created overview can be of great value to identify preferences and facilitate user-involvement in the selection process. Ultimately, this may contribute to a more successful match between user and prosthesis, resulting in a decrease of abandonment and increase of cost-effectiveness."
User-relevant factors determining prosthesis choice in persons with major unilateral upper limb defects: A meta-synthesis of qualitative literature and focus group results,"Nienke Kerver, Sacha van Twillert, Bart Maas, C. K. van der Sluis",https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0234342&type=printable,,2020,"Objective Considering the high rejection rates of upper limb prostheses, it is important to determine which prosthesis fits best the needs of each user. The introduction of the multi-grip prostheses hands (MHP), which have functional advantages but are also more expensive, has made prosthesis selection even harder. Therefore, we aimed to identify user opinions on factors determining prosthesis choice of persons with major unilateral upper limb defects in order to facilitate a more optimal fit between user and prosthesis. Methods A qualitative meta-synthesis using a ‘best-fit framework’ approach was performed by searching five databases (PROSPERO registration number: CRD42019126973). Studies were considered eligible if they contained qualitative content about adults with major unilateral upper limb defects experienced in using commercially available upper limb prostheses and focused on upper limb prosthesis users’ opinions. Results of the meta-synthesis were validated with end-users (n = 11) in a focus group. Results Out of 6247 articles, 19 studies were included. An overview of six main themes (‘physical’, ‘activities and participation’, ‘mental’, ‘social’, ‘rehabilitation, cost and prosthetist services’ and ‘prosthesis related factors’) containing 86 subthemes that could affect prosthesis choice was created. Of these subthemes, 19 were added by the focus group. Important subthemes were ‘work/school’, ‘functionality’ and ‘reactions from public’. Opinions of MHP-users were scarce. MHPs were experienced as more dexterous and life-like but also as less robust and difficult to control. Conclusion The huge number of factors that could determine upper limb prosthesis choice explains that preferences vary greatly. The created overview can be of great value to identify preferences and facilitate user-involvement in the selection process. Ultimately, this may contribute to a more successful match between user and prosthesis, resulting in a decrease of abandonment and increase of cost-effectiveness."
Differential experiences of embodiment between body-powered and myoelectric prosthesis users,"S. Engdahl, S. Meehan, D. Gates",https://www.nature.com/articles/s41598-020-72470-0.pdf,,2020,"Abstract Prosthesis embodiment, the perception of a prosthesis as part of one’s body, may be an important component of functional recovery for individuals with upper limb absence. This work determined whether embodiment differs between body-powered and myoelectric prosthesis users. In a sample of nine individuals with transradial limb absence, embodiment was quantified using a survey regarding prosthesis ownership and agency. The extent to which the prosthesis affected the body schema, the representation of the body’s dimensions, was assessed using limb length estimation. Because body-powered prostheses offer proprioceptive feedback that myoelectric prostheses do not, it was hypothesized that both measures would reveal stronger embodiment of body-powered prostheses. However, our results did not show differences across the two prosthesis designs. Instead, body schema was influenced by several patient-specific characteristics, including the cause of limb absence (acquired or congenital) and hours of daily prosthesis wear. These results indicate that regular prosthesis wear and embodiment are connected, regardless of the actual prosthesis design. Identifying whether embodiment is a direct consequence of regular prosthesis use would offer insight on how individuals with limb absence could modify their behavior to more fully embody their prosthesis."
Demystifying upper limb hybrid prostheses—a scoping review,"Sam Walters, Elena Seminati, Benjamin Metcalfe, Nicola Y. Bailey, Elise Catherine Pegg",https://www.semanticscholar.org/paper/d659aff9bb182a3c92377571973e6e077a3b1838,,2025,"Introduction
Hybrid-power is a prosthesis class that combines body-power and external-power into a singular embodiment. The class is rarely discussed in literature and is ill-defined, with the term ""hybrid"" being used to describe a broad range of upper-limb prostheses. This is despite the increased use of hybrid-power prostheses in clinical practice for treating people with above-elbow amputations; there is also little literature assessing their performance relative to the functional benchmarks of body-power or external-power prostheses. This scoping review aims to identify the various subcategories of hybrid prosthesis that exist, with an explicit focus on hybrid-power devices, and to report on the designs and use-cases of hybrid-power devices presented in clinical and research contexts. Where possible, comparisons are made between the performance of hybrid-power devices and other active prostheses.

Methodology
This study follows PRISMA 2020 systematic review reporting guidelines to identify, sort, and select relevant literature from databases. Searches were conducted on three research databases (Scopus, Web of Science, PubMed) and two patent databases (eSpacenet, Derwent Innovations Index) to identify relevant sources on the topic of hybrid-powered prostheses. 142 unique research papers were identified from the three identified research databases, which were screened by title and abstract and further filtered following a full text review, leaving 13 relevant studies and 2 patents which underwent full-text screenings by the lead-author.

Results
Five prominent categories of ""hybridisation"" were identified: hybrid-power, hybrid-control, hybrid-strategy, hybrid-actuation, and hybrid-feedback. Within the hybrid-power class, two prominent use-cases were identified: increasing active control inputs and reducing the physical effort necessary to operate a prosthesis. Additional use-cases were found within research, including increasing the number of grasps available for a transradial prosthesis, and providing flexible control options in areas with limited resources.

Discussion
Insufficient quantitative evidence was found to draw any conclusions about the performance of hybrid-power prostheses relative to body-power or external-power devices. Further research should be conducted into the testing of conventional hybrid-power devices using standard clinical means, to establish a meaningful benchmark performance that future developments in research can draw from.

© 2025 Walters, Seminati, Metcalfe, Bailey and Pegg.

"
Demystifying upper limb hybrid prostheses—a scoping review,"Sam Walters, Elena Seminati, Benjamin Metcalfe, Nicola Y. Bailey, Elise Catherine Pegg",https://www.semanticscholar.org/paper/d659aff9bb182a3c92377571973e6e077a3b1838,,2025,"Introduction
Hybrid-power is a prosthesis class that combines body-power and external-power into a singular embodiment. The class is rarely discussed in literature and is ill-defined, with the term ""hybrid"" being used to describe a broad range of upper-limb prostheses. This is despite the increased use of hybrid-power prostheses in clinical practice for treating people with above-elbow amputations; there is also little literature assessing their performance relative to the functional benchmarks of body-power or external-power prostheses. This scoping review aims to identify the various subcategories of hybrid prosthesis that exist, with an explicit focus on hybrid-power devices, and to report on the designs and use-cases of hybrid-power devices presented in clinical and research contexts. Where possible, comparisons are made between the performance of hybrid-power devices and other active prostheses.

Methodology
This study follows PRISMA 2020 systematic review reporting guidelines to identify, sort, and select relevant literature from databases. Searches were conducted on three research databases (Scopus, Web of Science, PubMed) and two patent databases (eSpacenet, Derwent Innovations Index) to identify relevant sources on the topic of hybrid-powered prostheses. 142 unique research papers were identified from the three identified research databases, which were screened by title and abstract and further filtered following a full text review, leaving 13 relevant studies and 2 patents which underwent full-text screenings by the lead-author.

Results
Five prominent categories of ""hybridisation"" were identified: hybrid-power, hybrid-control, hybrid-strategy, hybrid-actuation, and hybrid-feedback. Within the hybrid-power class, two prominent use-cases were identified: increasing active control inputs and reducing the physical effort necessary to operate a prosthesis. Additional use-cases were found within research, including increasing the number of grasps available for a transradial prosthesis, and providing flexible control options in areas with limited resources.

Discussion
Insufficient quantitative evidence was found to draw any conclusions about the performance of hybrid-power prostheses relative to body-power or external-power devices. Further research should be conducted into the testing of conventional hybrid-power devices using standard clinical means, to establish a meaningful benchmark performance that future developments in research can draw from.

© 2025 Walters, Seminati, Metcalfe, Bailey and Pegg.

"
VA/DoD_Clinical_Practice_Guidelines:_Management_of_Upper_Limb_Amputation_Rehabilitation_Provider_Summary,VA/DoD; The Lewin Group,https://www.healthquality.va.gov/guidelines/Rehab/ULA/VADoDULACPG_ProviderSummary_Final_508.pdf,,2022-04-03,
Upper-Limb Prosthetics: Critical Factors in Device Abandonment,"E. Biddiss, T. Chau",https://www.semanticscholar.org/paper/c3215eabc5c7636e9e2efa042da163562474923c,,2007,"Biddiss E, Chau T: Upper-limb prosthetics: critical factors in device abandonment. Am J Phys Med Rehabil 2007;86:977–987. Objective:To investigate the roles of predisposing characteristics, established need, and enabling resources in upper-limb prosthesis use and abandonment. Design:A self-administered, anonymous survey was designed to explore these factors. The questionnaire was available online and in paper format and was distributed through healthcare providers, community support groups, and one prosthesis manufacturer. Two hundred forty-two participants of all ages and levels of upper-limb absence completed the survey. Results:Of participants, 20% had abandoned prosthesis use. Predisposing factors, namely, origin of limb absence, gender, bilateral limb absence, and, most importantly, level of limb absence, proved influential in the decision not to wear prostheses. Enabling resources such as the availability of health care, cost, and quality of training did not weigh heavily on prosthesis rejection, with the exception of the fitting time frame and the involvement of clients in the prosthesis selection. Conversely, the state of available technology was a highly censured factor in abandonment, specifically in the areas of comfort and function. Perceived need emerged as a predominant factor in prosthesis use. Conclusions:Future research should focus on continued development of more comfortable and functional prostheses, particularly for individuals with high-level or bilateral limb absence. Improved follow-up, repair, and information services, together with active involvement of clients in the selection of prostheses meeting their specific goals and needs, is recommended."
Improvement on upper limb body-powered prostheses (1921–2016): A systematic review,"N. A. Hashim, N. A. Abd Razak, N. A. Abu Osman, H. Gholizadeh",https://journals.sagepub.com/doi/pdf/10.1177/0954411917744585,,2018,"Body-powered prostheses are known for their advantages of cost, reliability, training period, maintenance, and proprioceptive feedback. This study primarily aims to analyze the work related to the improvement of upper limb body-powered prostheses prior to 2016. A systematic review conducted via the search of the Web of Science electronic database, Google Scholar, and Google Patents identified 155 papers from 1921 to 2016. Sackett’s initial rules of evidence were used to determine the levels of evidence, and only papers categorized in the design and development category and patents were analyzed. A total of 40 papers in the sixth level of “Design and Development” of an upper limb body-powered prosthesis were found. Approximately 81% were categorized under mechanical alteration. Most papers were patent-type documents (48%), with the Journal of Rehabilitation Research and Development publishing most of the articles related to the design and development of body-powered prostheses. Papers in the scope of the study were published once every 3 years in almost a century, proving that only a few studies were conducted to improve body-powered arms compared with myoelectric technology. Further research should be carried out mainly in areas that have received less attention."
Evidence Note Differences in Myoelectric and Body-Powered Upper Limb Prostheses,,https://www.semanticscholar.org/paper/a9dd6c54015675f7d31526ecb5f8d6f057203925,,2014,"Key Points  Research comparing upper limb prostheses is limited.  Body-powered prostheses have demonstrated advantages in durability, training time, user feedback and frequency of adjustment and maintenance.  Myoelectric prostheses have been shown to provide a cosmetic advantage, are more accepted for light intensity work, and may positively affect phantom limb pain when used actively.  Body-powered prosthetic control can be improved by optimizing harness and cabling systems.  Myoelectric prostheses can be improved with more intuitive control methods."
Prosthetic Use in Adult Upper Limb Amputees: A Comparison of the Body Powered and Electrically Powered Prostheses,"S. Millstein, H. Heger, G. Hunter",https://www.semanticscholar.org/paper/b26c6eaaf6a0d096cdca7d2bcf2ce155b0ebab48,,1986,"Three hundred and fourteen adult upper limb amputees were reviewed retrospectively at the Ontario Workers' Compensation Board. A questionnaire was used to evaluate the use of body and electrically powered prostheses. Follow-up ranged from 1 to 49 years with a mean of 15 years. Results indicated that complete or useful acceptance of an electrically powered prosthesis was reported by 69 of 83 amputees (83%); 199 of 291 amputees (68%) used the cable operated hook, 57 of 291 (20%) used the cable operated hand and 40 of 83 (48%) used the cosmetic prosthesis. The majority of amputees used more than one prosthesis for their functional needs and should be fitted with more than one type of prosthesis. Acceptance of an upper limb prosthesis by 89% (196/220) of below-elbow, 76% (56/74) of above-elbow and 60% (12/20) of high level amputees indicates that for most upper limb amputees, their prostheses are well used and essential to their personal and employment activities."
Physiatrist Perspective on Upper-Limb Prosthetic Options: Using Practice Guidelines to Promote Patient Education in the Selection and the Prescription Process,Danielle H. Melton,https://www.semanticscholar.org/paper/43ed88f22a0b384f468d94a9981321b71fe86088,,2017,"The purpose of this perspective is to outline the role of the treating physician, often a physiatrist, in caring for people with upperlimb loss with regard to prosthetic options. The rehabilitation process begins by encouraging the individual with amputation to take ownership in his or her care by establishing goals, researching prosthetic options, and directing the decision making of their team. The systematic review of the literature confirmed that there is limited empirical evidence to guide the prosthetic selection process. Many obstacles hinder the selection process including cost/insurance coverage, access to experienced training in prosthetic use, and unrealistic expectations for the prosthesis to restore the patient's limb. Standards of care vary greatly among institutions, both nationally and worldwide, exposing the need for a practical civilian model system of care using available resources to achieve the best possible outcomes. Guidelines must incorporate evidence-based practice when available along with expert opinion while integrating surgical and technological advances as these mature. Using goal-oriented, patient-centered shared decision making optimizes prosthetic selection. (J Prosthet Orthot. 2017;29:P40–P44)"
Occupational Therapy: Training Postural Control For Functional Upper Limb Prosthesis Use,T. Ryan,https://www.semanticscholar.org/paper/b9046c21cf008c21322f1b9ad638164ab73ae802,,2011,"Healthcare professionals working with upper limb (UL) amputees more often than not, have the privilege of working with a generally healthy patient population. Traumatic loss of the upper limb in previously active and productive persons does not remove their intrinsic motivation for active participation in life. As they recover from the abrupt change in their functional status, this innate drive may be somewhat diminished for a time. However, with a supportive environment for recovery, it is possible to return to a healthy and productive lifestyle. It is incumbent upon rehabilitation professionals to create optimal conditions for patient success. Meeting this challenge requires the coordinated efforts of a rehabilitation team focused on the dynamic functional use of a prosthesis by the primary team memberthe patient."
