Title,Authors,URL,DOI,Published Date,Summary
Design in healthcare: the challenge of translation,J. West,https://researchonline.rca.ac.uk/4484/8/RFDH1783880_AU.pdf,,2020,"Abstract This paper draws on the history of inclusive design and design for patient safety work at the Helen Hamlyn Centre for Design at the Royal College of Art to illustrate translational difficulties facing product designs developed with and initiated by clinical researchers. Three case studies are explored to outline common challenges faced by innovations in the efforts to commercialise and achieve adoption into front line use. Translational difficulties were discussed in a multidisciplinary workshop with designers, human factors, regulatory and procurement personnel. The differences between the conceptions of the design process and the process by which innovations are adopted into widespread use were explored in more detail through mapping exercises and a pilot design project. The paper uses the case studies and a workshop to draw on theory of design and models for optimising translation, with a particular focus on procurement and incremental innovation. The conclusion is a proposed methodology for optimising the inclusive design process in healthcare to produce innovations which are more likely to be adopted into front line use. The methodology involves downstream stakeholders (namely regulatory and procurement expertise) in addition to the standard front line users, building in ambition from incremental to more fundamental innovations."
THE HEALTHCARE DESIGN DILEMMA: PERILS OF A TECHNOLOGY-DRIVEN DESIGN PROCESS FOR MEDICAL PRODUCTS,"H. Wilke, P. Badke-Schaub, K. Thoring",https://www.cambridge.org/core/services/aop-cambridge-core/content/view/AC12CBDD72F4F52FB9063ADD7A364450/S2633776220001338a.pdf/div-class-title-the-healthcare-design-dilemma-perils-of-a-technology-driven-design-process-for-medical-products-div.pdf,,2020,"Abstract This paper reports an embedded single case study from a globally operating manufacturer for digital healthcare products. Based on nine semi-structured interviews, document analysis, and a diary study among employees, we were able to gain insights on the daily business routines and interactions of the design team, the UX research team, and the product management department. The results revealed several unexpected insights that indicate a practical mismatch between user-centred design processes learned from the textbook and design practice in the healthcare sector that warrant further research."
INTEGRATING SYSTEMS AND DESIGN THINKING IN HEALTHCARE: A USER-CENTRED PERSPECTIVE,"Christopher Pandolfi, Xavier Massé, Ana Rita Morais, Yefri Ventura, Marko Cigljarev, Angela Jerath",https://doi.org/10.33965/ijcsis_2024190204,,2024,"The design of healthcare systems has unintentionally contributed to a rise in medical errors, partly due to the integration of new technologies into outdated systems. By applying user-centred design, we can gain valuable insights from diverse perspectives, helping to develop and refine products and services that improve the healthcare process and enhance safety for all stakeholders. This paper explores the application of design thinking to analyse healthcare systems, with a specific focus on the pre-surgical process. It highlights three key design tools—ecosystem mapping, participatory workshops, and data visualizations—that were instrumental in identifying issues, proposing interventions, and communicating findings. User-centred design proves to be an effective approach for creating solutions that align with the needs of all users involved in the healthcare process."
The Role of Ergonomics in the Design of an Intravenous Therapy (IV) Set for Neonatal Intensive Care,"A. Albayrak, M.M.A. Vreede, L. Evers, R. Goossens",https://www.semanticscholar.org/paper/33ca36ecf19db6c7169b9fe381df0cc256a10e28,,2018,"Intravenous therapy (IV therapy) refers to a treatment in which medication and nutrition is provided patients via a system that infuses these fluids directly into the patient’s bloodstream. Patients that are admitted to intensive care facilities, often require infusion of multiple fluids as physical systems fail to operate as intended. IV therapy administers drugs and nutrition into the patient’s bloodstream by connecting tubing, through which fluids can be transported, to the vein. The smallest fluctuations in dosages or drug administration delays have severe consequences for the new-born infants in the Neonatal Intensive Care unit. This study focuses on the development of an innovative IV set based on a new principle for merging various drugs and nutrition, called “Tulive”. A user-centred approach was applied during the whole design process, including analysis of the complex healthcare context, literature study, observations & interviews with the different stakeholders and mainly its key user the ‘nursing staff’, contextual design models & methods, generative sessions and multiple user feedback sessions, etc. Main themes that were uncovered include: product-user communication in terms of simplistic & unambiguous use cues, a sense of feedback regarding product related actions on multiple levels, user confidence to positively influence product interaction and inconveniences with fluid flow distinction. Multiple design iterations have been performed where the needs, expectations and limitations of the user in context played a central role and motivated the design decisions made during the process. All these insights were translated and integrated in the final design proposal, “Tulive”. A name that relates to the aesthetic design, the tulip shape that aims to conceal the complexity and suggest operation in a user-friendly way. The value of user-centered design lies in the increased product acceptance that can be achieved after new product implementation. In designing for healthcare, barriers that impede successful product acceptance can most often be attributed to the fact that majority of the medical products are not designed according to the needs, expectations and limitations of the medical professionals. Centralizing the intended user of the product during the design phases and allowing user input and contextual factors to shape the design in a systematic way will help evade these barriers and support product acceptance of any innovation."
User involvement in the early development of assistive technology devices,"Z. Clarke, S. Judge, N. Heron, Joe Langley, I. Hosking, M. Hawley",http://eprints.whiterose.ac.uk/74405/2/WRRO_74405.pdf,,2011,"Objective. The importance of user involvement in design, development and diffusion of all devices is widely accepted; however, the methods of achieving true user contribution to a design or development process are challenging. The challenges are increased when the target consumers for the device have disabilities that can make traditional methods of gaining user involvement at best difficult, and at worst impossible. The objective of this paper is to evaluate the effectiveness of a number of user involvement techniques employed on projects carried out by the authors. 
 
Main Content. Devices for Dignity (D4D), is one of two pilot Healthcare Technology Cooperatives (HTCs) set up in January 2008. The principle for HTCs is to bring together health professionals, industry, academia and end users to create ‘technology pull’ and technology transfer into the National Health Service and as such, user involvement is a core element of D4D's approach [1]. When embarking on a new project, D4D considers the most effective user involvement method and tailors the information gathering to the user population. Four delivery methods that have been used are discussed in this paper: Focus Groups; Online Surveys; Qualitative Interviews [2]; and Design Workshops [3, 4]. The approach taken to differentiate these common delivery methods to the needs of the HTC and to ensure that the methods used were appropriate for the intended participants will be discussed. The effectiveness of the methods in extracting appropriate data will also be evaluated. 
 
Results. The authors have successfully used the four delivery methodologies highlighted to: provide evidence for unmet needs; develop specifications for new devices; progress from specification to early design ideas; and evaluate early designs. 
 
Conclusion. User involvement in device design, development and diffusion is important; however, it requires careful consideration and differentiation of the appropriate methodology when working with potential consumers who have disabilities. The authors are formulating a strategy to ensure effective and timely user involvement in projects as this is key to ‘technology pull’ and technology transfer within a healthcare technology co-operative."
Universal Design assessment tool to promote well-being and inclusion in healthcare environment,"E. I. Mosca, E. Steinfeld, S. Capolongo",https://academic.oup.com/eurpub/article-pdf/30/Supplement_5/ckaa165.589/33819397/ckaa165.589.pdf,,2020,"
 
 
 Universal Design is a design process that enables people of all ability levels by improving human performance, wellness and social participation. The research aims at developing a performance-based assessment tool adopting Universal Design to enhance users' benefits and positive outcomes such as usability, well-being and social inclusion focusing on healthcare environment.
 
 
 
 The evaluation framework resulted by different methodologies: a systematic literature review on existing Universal Design tools; workshops with both users and experts and the analysis of hospital case studies. Multi-criteria analysis is adopted as methodology to develop a hierarchical framework able to compare quantitative and qualitative aspects of the same project. A rating system based on a checklist is used to evaluate performance.
 
 
 
 The tool structure is based on a hierarchical framework composed by 3 Categories (Physical/spatial quality; Sensorial/cognitive quality and Social quality); 8 Criteria (Usability, Functionality, Safety and Security, Wayfinding, Understanding, Environmental factors, Well-being and Social Inclusion); 20 Indicators and a plurality of requirements. Since the needs of users (patients, visitors, staff) change in relation to the space setting, the tool assess the quality considering different areas of the hospital: Outdoor Spaces, Entrance, Interior Circulation, Support Spaces (waiting areas, bathrooms, food services), Work Spaces (exam rooms, offices) and Overall Service.
 
 
 
 The proposed tool can foster public health supporting the management of healthcare environment in taking decisions on universal usability and multisensory quality perception through a performance-based approach. The tool has been validated in a hospital of the State of New York, focusing on public areas and outpatient department. Further applications in various healthcare facilities of the Italian context are aimed to implement the tool.
 
 
 
 The assessment tool aims to support designers and healthcare management from the beginning of the design project to ensure public health and inclusive design through a performance-based approach. The tool based on Universal Design allows to evaluate spatial, sensory and social quality considering the relation between hospital areas and users’ needs that influence people’s well-being.
"
"Integrating medical, assistive, and universal design products and technologies: Assistive Technology Service Method (ATSM)","Linda-Jeanne Elsaesser, S. Bauer",https://www.semanticscholar.org/paper/803bc82b3a3bdc07717b9a0ee27e25a342ed0cb0,,2012,"Introduction: ISO26000 provides guidance on effective organizational performance that recognizes social responsibility (including rights of persons with disabilities (PWD)), engages stakeholders, and contributes to sustainable development [1]. Millennium Development Goals 2010 state: while progress has been made, insufficient dedication to sustainable development, and inequalities to the most vulnerable people require attention [2]. World Report on Disability 2011 recommendations includes improved data collection and removal of barriers to rehabilitation that empower PWD [3]. Background: The Assistive Technology Service Method (ATSM), Assistive Technology Device Classification (ATDC) and Matching Person and Technology (MPT) provide an evidence-based, standardized, internationally comparable framework to improve rehabilitation interventions [4, 5, 6]. The ATSM and ATDC support universal design (UD) principles and provision of universal technology. The MPT assures interventions are effective and satisfactory to end-users [7]. The ICF conceptual framework and common language are used throughout [8]. Method: Research findings on healthcare needs are translated. ATSM applications in support of these findings are presented. Results: National initiatives demonstrate the need and value of the ATSM as an evidence-based, user-centric, interdisciplinary method to improve individual and organizational performance for rehabilitation [including AT] services. Conclusion: Two Disability & Rehabilitation: Assistive Technology articles demonstrate ATSM and ATDC use to strengthen rehabilitation services and integrate Universal Design principles for socially responsible behavior. Implications for Rehabilitation An evidence-based framework for the provision of assistive technology demonstrates the translation of research to improve inter-disciplinary rehabilitation practice. A patient-centered approach moves practice from the medical toward the societal model to improve the effectiveness of rehabilitation outcomes. Efficient service provision, including the promotion of universal products and technologies, supports sustainable rehabilitation healthcare."
"Integrating medical, assistive, and universally designed products and technologies: assistive technology device classification (ATDC)","S. Bauer, Linda-Jeanne Elsaesser",https://www.semanticscholar.org/paper/dc4c7d65b1df35526969c9c478f98624826b3d8c,,2012,"Introduction: ISO26000:2010 International Guidance Standard on Organizational Social Responsibility requires that effective organizational performance recognize social responsibility, including the rights of persons with disabilities (PWD), engage stakeholders and contribute to sustainable development. Millennium Development Goals 2010 notes that the most vulnerable people require special attention, while the World Report on Disability 2011 identifies improved data collection and removal of barriers to rehabilitation as the means to empower PWD. Background: The Assistive Technology Device Classification (ATDC), Assistive Technology Service Method (ATSM) and Matching Person and Technology models provide an evidence-based, standardized, internationally comparable framework to improve data collection and rehabilitation interventions. The ATDC and ATSM encompass and support universal design (UD) principles, and use the language and concepts of the International Classification of Functioning, Disability and Health (ICF). Purpose: Use ATDC and ICF concepts to differentiate medical, assistive and UD products and technology; relate technology “types” to markets and costs; and support provision of UD products and technologies as sustainable and socially responsible behavior. Conclusion: Supply-side and demand-side incentives are suggested to foster private sector development and commercialization of UD products and technologies. Health and health-related professionals should be knowledgeable of UD principles and interventions. Implications for Rehabilitation An ICF-based classification that differentiates medical, assistive and universally designed technology has important applications to rehabilitation practice and public policy. Connecting individual needs associated with diminished functioning to appropriate technology supports efficient and effective rehabilitation practice, with improved individual and societal outcomes. Connecting aggregate needs (markets) to appropriate technology provides a data collection framework to support evidence-based and socially responsible public policy."
Factors Perceived by Rehabilitation Professionals to Influence the Provision of Assistive Technology to Children: A Systematic Review,"Karin van Niekerk, S. Dada, K. Tönsing, K. Boshoff",https://repository.up.ac.za/bitstream/2263/69070/1/VanNiekerk_Factors_2018.pdf,,2018,"ABSTRACT Background: The use of Assistive Technology (AT) by children with disabilities has been associated with significant development and improvement in outcomes within all spheres of life. However, AT is often underutilized. Appropriate selection of AT by rehabilitation professionals could improve the satisfaction of the user and their family with their AT. Data sources: A systematic search identified six studies that investigate the factors that occupational therapists, physiotherapists, as well as speech and language pathologists perceive to influence their provision of AT to children. Study appraisal: Two qualitative and four quantitative articles were identified. Both article types were appraised using the Mixed Methods Appraisal tool (Pluye et al., 2011). Synthesis method: A process of deductive thematic analysis by using themes from the Assistive Technology Device Selection Framework (Scherer et al., 2007), was followed by inductive thematic analysis to uncover subthemes. Data from all six articles are synthesized to provide a view of factors that are perceived to influence AT selection. Implications of findings: Within a family-centered perspective, both family and child expectations and preferences should be considered. Professionals should consider the influence of their own preferences and knowledge on the AT they recommend."
From assistive to inclusive? A systematic review of the uses and effects of technology to support people with pervasive support needs.,"Lotte Piekema, Annet Ten Brug, A. Waninge, A. V. D. van der Putten",https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jar.13181,,2024,"BACKGROUND
Although particular technologies can enhance the quality of life (QoL) of people with profound intellectual and multiple disabilities (we use the term pervasive support needs), their objectives and outcomes are understudied. A systematic literature review was therefore conducted to explore this topic.


METHOD
A search of four databases yielded 64 studies. Data were extracted on their general characteristics, methods and sample characteristics as well as the technology types, QoL domains and application within ecological systems. A narrative synthesis was subsequently developed.


RESULTS
Most of the studies applied assistive technology (AT) and focused on personal development and self-determination on an individual level.


CONCLUSIONS
Technology can enhance the QoL of people with pervasive support needs. There are indications that although MT and UD-based technology are used in practice, few studies have examined these technologies. Therefore, there is a knowledge gap regarding the kinds of technology that are used in practice."
The effects of assistive technology service delivery processes and factors associated with positive outcomes – a systematic review,"Å. Brandt, E. Hansen, J. Christensen",https://findresearcher.sdu.dk/ws/files/157530059/AT_SDP_sys_rev_clean_copy.pdf,,2019,"Abstract Purpose: The objective of this systematic review was to investigate effects of different assistive technology service delivery processes (AT-SDPs) for people with functional limitations, including investigation of factors associated with positive outcomes. Materials and methods: The study was registered in PROSPERO, registration number CRD42018097030. Included were quantitative studies published in peer reviewed journals: randomized controlled trials, cohort, case-control and analytical cross-sectional studies investigating effects of different AT-SDPs or factors associated with the AT-SDP and with n ≥ 10 participants. A systematic literature search was carried out in the databases PsycINFO, CINAHL, SSCI and Medline from 1 January 2008 to 25 July 2018. Besides, four journals were hand searched. The Joanna Briggs Institute MAStARI Critical Appraisal Tools were utilized to assess the risk of bias. Results: The search resulted in a total of 2947 references of which 12 articles representing 10 studies were included. Five studies were experimental, two were cohort, and five were cross-sectional studies. Conclusions: This systematic review confirms previous findings that assistive technology users should be involved in the AT-SDP in order to achieve positive outcomes. The level of evidence is, however, low, and it is not clear which of the applied methods are most effective. The review also gives some indication that new technologies could be used to improve the AT-SDP and reduce costs and that training in using the assistive devices seems to be useful. Even though some evidence of effective AT-SDP methods has been identified, more research is still needed to give valid recommendations to AT-SDP practice. Implications for rehabilitation Assistive technology users should be involved in the AT-SDP in order to achieve positive outcomes, but it cannot be determined which methods are the most effective. New digital technologies could be used to improve the AT-SDP and reduce costs. Training of the users in using their devices is probably useful, but since no specific methods nor extent or dose can be recommended, the professionals still need to use their clinical experience and reasoning to assess the user’s needs for training."
"Supporting Healthy Aging through the Scale-Up, Spread, and Sustainability of Assistive Technology Implementation: A Rapid Realist Review of Participatory Co-Design for Assistive Technology with Older Adults","S. Carroll, K. Kobayashi, Matilde N. Cervantes, Shannon Freeman, Manik Saini, Shannon Tracey",https://journals.sagepub.com/doi/pdf/10.1177/23337214211023269,,2021,"Objective: To identify the key mechanisms, contexts, and outcomes that drive the successful participatory co-design of assistive technologies. Method: A rapid realist review was conducted using a systematic search strategy. After screening, a final set of 28 articles were included. Articles were analyzed for evidence relevant to our initial program theory (IPT), and context-mechanism-outcome configurations were developed, resulting in a revised program theory. Results: All 28 articles included were highly relevant to the IPT, and had sufficient detail regarding the process of participatory co-design. The findings of this review highlight several key context-mechanism-outcome configurations as potential patterns in the data under the two dimensions of the evolving program theory: knowledge integration and the ethico-political dimension. Discussion: This review revealed the key mechanisms of mutual awareness, mutual learning, trust, and reciprocity that need to be taken into account in AT development and assessment. We concluded that participatory co-design requires a restructuring of power relations between end-users and those traditionally in control of technology design. These findings inform the development and assessment of AT for older adults and help guide policy/decision-makers to move forward with the now urgent agenda for scale-up and spread, initiated by the burning platform of the COVID-19 pandemic."
Assistive Technology for the Upper Extremities After Stroke: Systematic Review of Users’ Needs,"A. L. van Ommeren, L. C. Smulders, Gerdienke B. Prange-Lasonder, J. Buurke, P. Veltink, J. Rietman",https://jmir.org/api/download?alt_name=rehab_v5i2e10510_app1.pdf,,2018,"Background Technical innovations have the potential to compensate for loss of upper-limb motor functions after stroke. However, majority of the designs do not completely meet the needs and preferences of the end users. User-centered design methods have shown that the attention to user perspectives during development of assistive technology leads to devices that better suit the needs of the users. Objective To get more insight into the factors that can bring the design of assistive technology to higher levels of satisfaction and acceptance, studies about user perspectives on assistive technology for the upper limb after stroke are systematically reviewed. Methods A database search was conducted in PubMed, EMBASE, CINAHL, PsycINFO, and Scopus from inception to August 2017, supplemented with a search of reference lists. Methodological quality of the included studies was appraised. User perspectives of stroke survivors, carers, and health care professionals were extracted. A total of 35 descriptive themes were identified, from which 5 overarching themes were derived. Results In total, 9 studies with information gathered from focus groups, questionnaires, and interviews were included. Barriers and enablers influencing the adoption of assistive technology for the upper limb after stroke emerged within 5 overarching but highly interdependent themes: (1) promoting hand and arm performance; (2) attitude toward technology; (3) decision process; (4) usability; and (5) practical applicability. Conclusions Expected use of an assistive technology is facilitated when it has a clear therapeutic base (expected benefit in enhancing function), its users (patients and health care professionals) have a positive attitude toward technology, sufficient information about the assistive technology is available, and usability and practical applicability have been addressed successfully in its design. The interdependency of the identified themes implies that all aspects influencing user perspectives of assistive technology need to be considered when developing assistive technology to enhance its chance of acceptance. The importance of each factor may vary depending on personal factors and the use context, either at home as an assistive aid or for rehabilitation at a clinic."
Understanding adoption of mobility assistive products: a systematic review,"Emily Gleaton, Robert Kistenberg, Lucas E. Provine, Christopher W. Wiese",https://www.semanticscholar.org/paper/8f02f0e8e355d3623426938f1ba14d8398b1e168,,2024,"Abstract Objective: A systematic review of 30 full-text articles was conducted on user acceptance of technologies that assist people who have functional difficulties (FD) with activities of daily living (ADLs) and mobility. Our objective was to better understand the adoption of mobility assistive products (mobAP) among people with FD. Methods: A literature search in EBSCO, PubMed, SCOPUS, and Web of Science yielded 423 articles. Ultimately, thirty articles met our inclusion criteria. Results: Four overarching themes were identified using a thematic analysis approach. The themes were Empowerment Through the Use of Mobility Assistive Products, Incorporating User-Centered Design, Understanding the Challenges Users Encounter, and Improvements to Research Design. These themes highlight trends across studies that indicate that mobility assistive products have the potential to improve the well-being of people with FD. Still, significant efforts need to be made to improve the training with these devices. Moreover, researchers, healthcare providers, and designers should carefully consider the environmental, social, and facilitating conditions that moderate acceptance of these products. Conclusion: This work advocates for more inclusive research design methodologies based on the limitations of the included studies. Ultimately, this review highlights the importance of understanding mobility assistive product acceptance among people with FD. By synthesizing the literature and identifying knowledge gaps, this review informs evidence-based decision-making for healthcare professionals, policymakers, and designers to develop user-centered healthcare assistive products, training, and assessments. IMPLICATIONS FOR REHABILITATION This review provides insight into the factors contributing to accepting healthcare assistive products among people with functional difficulty. It identifies areas where additional research is needed to develop, train, and assess the use of healthcare-assistive products while advocating for more inclusive and statistically valid research design methodologies. Researchers and healthcare professionals can use the information in this review to inform the design, training, and assessment of healthcare assistive products to optimize the effectiveness of rehabilitation training and product design in such a way that it can improve the overall well-being of people with functional difficulty."
Outcomes of assistive technology use by sex and gender; a scoping review,"Elizabeth Mc Guinness, Dilisha Patel, Mikaela Patrick, Victoria Austin",https://www.semanticscholar.org/paper/d9a7c55915995d39c6a770d33f1295f4362536d3,,2025,"Abstract Purpose This paper synthesises evidence on the influence of sex and gender on assistive technology (AT) outcomes, recognising AT as a tool for enabling participatory rights. Materials and Methods Employing a narrative synthesis informed by the socio-ecological model, we undertook a scoping review of sixty-six papers, identifying twenty-two with significant sex or gender associations. Results and Conclusions Findings revealed that gender bias in AT design correlated with diminished individual-level outcomes for women. Ableist stereotypes, exemplified by the neglect of disabled mothers’ needs, were evident. Furthermore, inaccessible built environments amplified gendered ableism. To mitigate design bias, a greater emphasis on physiological sex differences and their impact on AT use is crucial. Attending to sex and gender dynamics in AT design and provision is essential for maximising benefits across genders. Future research and synthesis should incorporate other health determinants to provide a more comprehensive understanding of AT outcomes. Ultimately, addressing these factors is vital for equitable AT access and utilisation. IMPLICATIONS FOR REHABILITATION Assistive products were viewed as vital for enabling public and social participation, including increasing sense of safety, among women. However, quantitative findings suggesting that assistive product use enhanced social participation among only men, underscore importance of addressing stigma at the intersections of gender and disability which impact disabled women’s experience of socialising. Aesthetics of devices were evidenced to play a role within mental health outcomes associated with AT use, suggesting that where aesthetics are better suited towards user’s preferences in terms of (gender) expression, this may lessen potential negative impacts on well-being, related to stigma of device use. Greater gender sensitivity in rehabilitation and skills interventions are warranted, including wheelchair skills, taking into account findings related to lesser gain of functional outcomes, greater injury and greater co-morbidities associated with assistive product use among women. Interdisciplinary obstetrics care for pregnant persons with disabilities may support relational bonds between carers and infants, as well as procuring necessary adaptations to products, furniture and home environments to support pregnancy and parenting. Increasing access to assistive products alone should not be seen as silver bullet towards rectifying historic inequities in access to economic opportunities for disabled women."
