Title,Authors,URL,DOI,Published Date,Summary
Utilizing Additive Manufacturing for Economical Prosthetic Limb Prototyping: A Guide from Regression Modelling,"A. I. Musa, Adebanjo Oluwakayode Sukanmi, Folorunsho Uthman Oluwadamilare",https://www.semanticscholar.org/paper/638567f9c2f5d469a588b89917fced5587286992,,2024,"This study investigated the development of a low-cost prosthetic limb using additive manufacturing techniques, guided by anthropometric data and regression modeling. Anthropometric measurements were collected from 250 healthy young adults to characterize limb dimensions. Statistical analysis revealed the mean, standard deviation, and range for right and left leg and elbow lengths. A regression model was formulated to estimate limb lengths based on these measurements. A robust regression model demonstrated a significant correlation (r = 0.993, r² = 0.986) between right limb measurements and corresponding left limb measurements, indicating that right leg and elbow lengths could accurately predict left side measurements. The derived regression equation (RLL = 2.253 + 0.959 LLL + 0.054 LEL) provides a practical tool for designing customized prosthetics. Utilizing 3D printing technology, these findings can enhance the production of tailored prosthetic limbs, improving comfort and functionality for users. The study recommends further validation across diverse populations, integration into clinical practices, and continued research and development supported by policy and funding initiatives. These steps will advance the accessibility and effectiveness of personalized prosthetic solutions."
Relationship between Learning Environment Design and Musculoskeletal Disorders in Learners,"S. Adu, G. Adu, Alfred Asante Boadi, K. Antwi",https://www.semanticscholar.org/paper/428d3b23ff87037e51d88bcd092f95ba3dab93fb,,2024,"Introduction: Students spend most of their day at school sitting in their classroom furniture which is not quite the right size for students. This can be uncomfortable and even lead to back pain, leg cramps, and other problems. Method: Students’ body size for good posture while sitting, include popliteal to floor height, elbow to seat height, thigh thickness, sitting height, buttock to popliteal length, buttock to knee length, elbow to elbow breadth, the width of bitrochanter, subscapular height, and sitting shoulder height, and one standing is stature. Similarly, dimensions of chair-with-table, like seat height, the upper edge of the backrest, seat width, seat depth, table length, table width, table height, backrest height, and footrest currently used in the classroom were taken.  The study compared students' anthropometry data with the furniture dimension data to obtain a match or mismatch between them with the help of standard mismatch equations. Results: The study reported that the mean body measurements of males are larger than females except for the width of bitrochanter. Seat width, seat depth, backrest height, and the upper edge of the backrest showed high mismatch percentages in students when patronising chairs. Table length reported high mismatch percentages among students. Conclusion: Using the users’ body sizes for furniture design will reduce musculoskeletal disorders and improve users’ sitting position. The recommended dimensions in furniture design will ergonomically fit students’ anthropometric measurements."
A Workflow for Studying the Stump–Socket Interface in Persons with Transtibial Amputation through 3D Thermographic Mapping,"A. Cutti, F. Morosato, C. Gentile, Francesca Gariboldi, Giovanni Hamoui, Maria Grazia Santi, Gregorio Teti, Emanuele Gruppioni",https://www.mdpi.com/1424-8220/23/11/5035/pdf?version=1685358963,,2023,"The design and fitting of prosthetic sockets can significantly affect the acceptance of an artificial limb by persons with lower limb amputations. Clinical fitting is typically an iterative process, which requires patients’ feedback and professional assessment. When feedback is unreliable due to the patient’s physical or psychological conditions, quantitative measures can support decision-making. Specifically, monitoring the skin temperature of the residual limb can provide valuable information regarding unwanted mechanical stresses and reduced vascularization, which can lead to inflammation, skin sores and ulcerations. Multiple 2D images to examine a real-life 3D limb can be cumbersome and might only offer a partial assessment of critical areas. To overcome these issues, we developed a workflow for integrating thermographic information on the 3D scan of a residual limb, with intrinsic reconstruction quality measures. Specifically, workflow allows us to calculate a 3D thermal map of the skin of the stump at rest and after walking, and summarize this information with a single 3D differential map. The workflow was tested on a person with transtibial amputation, with a reconstruction accuracy lower than 3 mm, which is adequate for socket adaptation. We expect the workflow to improve socket acceptance and patients’ quality of life."
Review and critique of current testing protocols for upper-limb prostheses: a call for standardization amidst rapid technological advancements,Amir Hooshiar,https://www.frontiersin.org/articles/10.3389/frobt.2023.1292632/full,,2023-11-14,
Functionality and Comfort Design of Lower-Limb Prosthetics: A Review,,https://www.scienceopen.com/hosted-document?doi=10.57197/JDR-2023-0031,,2023-09-14,
"Advances in the measurement of prosthetic socket interface mechanics: a review of technology, techniques, and a 20-year update","Peyton R. Young, Jacqueline S. Hebert, P. Marasco, J. Carey, Jonathon S. Schofield",https://www.tandfonline.com/doi/pdf/10.1080/17434440.2023.2244418?needAccess=true&role=button,,2023,"ABSTRACT Introduction A key determinant of prosthesis use is the quality of fit of the prosthetic socket. The socket surrounds the residual limb and applies the appropriate force distribution to the soft tissues to maintain suspension, support, and stabilization as well as translate limb movement to prosthesis movement. The challenge in socket fabrication lays in achieving geometry that provides the appropriate force distribution at physiologically appropriate locations; a task dependent on the understanding of interface tissue-mechanics. Areas Covered In the last 20 years substantial advancements in sensor innovation and computational power have allowed researchers to quantify the socket-residual limb interface; this paper reviews prominent measurement and sensing techniques described in literature over this time frame. Advantages and short comings of each technique are discussed with a focus on translation to clinical environments. Expert Opinion Prosthetic sockets directly influence comfort, device use, user satisfaction, and tissue health. Advancements in instrumentation technology have unlocked the possibility of sophisticated measurement systems providing quantitative data that may work in tandem with a clinician’s heuristic expertise during socket fabrication. If validated, many of the emerging sensing technologies could be implemented into a clinical setting to better characterize how patients interact with their device and help inform prosthesis fabrication and assessment techniques."
Low limb prostheses and complex human prosthetic interaction: A systematic literature review,Nitin Sharma,https://www.frontiersin.org/articles/10.3389/frobt.2023.1032748/full,,2023-02-12,
The Perfect Fit : Using 3 D technologies to create custom-fitted prosthetic arm sockets,,https://www.semanticscholar.org/paper/c825fa55b526346363ef514cddde83b264b3cf3d,,2016,"The process has shown to cut the direct costs of manufacturing the sockets with nearly 60%, corresponding to a total of 260 000 SEK per year when looking at the current amount of sockets produced at the company. The new process also liberates 400 work hours, or 50 complete workdays, per year when compared to the conventional manufacturing process time that can be used by the prosthetist to spend more time with patients, produce more sockets or to complete entire prostheses or other prosthetic products."
Ergonomic guidelines for the design interfaces of additive modules for manual wheelchairs: sagittal plane,"Giedrowicz, Marcin",https://www.nature.com/articles/s41598-023-39085-7?error=cookies_not_supported&code=194678de-943c-4771-a4b0-5763ea323272,,2023-07-24,
An Integrative Computational Design Workflow and Validation Methodology for 3D-Printed Personalized Orthopedic Devices: Case Study of a Wrist–Hand Orthosis (WHO),"Vaia Tsiokou, Alexandra Papatheodorou, Despoina Ntenekou, P. Zouboulis, Anna Karatza",https://www.mdpi.com/2227-9717/11/7/2204/pdf?version=1690014642,,2023,"Additive manufacturing (AM) technologies enable the production of customized and personalized medical devices that facilitate users’ comfort and rehabilitation requirements according to their individual conditions. The concept of a tailor-made orthopedic device addresses the accelerated recovery and comfort of the patient through the utilization of personalized rehabilitation equipment. Direct modeling, with an increasing number of approaches and prototypes, has provided many successful results until now. The modeling procedure for 3D-printed orthoses has emerged as the execution of steady and continuous tasks with several design selection criteria, such as cutting, thickening the surface, and engraving the shell of the orthosis. This publication takes into consideration the aforementioned criteria and proposes the creation of a holistic methodology and automated computational design process for the customization of orthotic assistive devices, considering aspects such as material properties, manufacturing limitations, recycling, and patients’ requirements. This proposal leads to the designing and manufacturing of a wrist orthopedic device based on reverse engineering, Design for AM (DfAM), and Design for Recycling (DfR) principles. The proposed methodology can be adjusted for different limbs. A dual-material approach was attained utilizing rigid, mechanically enhanced feedstock material and soft elastic material with reduced skin irritation risks to achieve both mechanical requirements and adequate cushioning for user comfort during rehabilitation. Recyclable thermoplastic matrices were selected, which also allow for the option to create washable devices for product life extension. Then, 3D scanning procedures were implemented to acquire the initial anatomic measurements for the design of the WHO and ensure and assess the dimensional accuracy of the final product. Physical mechanical testing was implemented to evaluate the WHO’s mechanical behavior and verify its functionality during basic wrist movements. The extracted dimensional data for the two main orthosis components that indicated approximately 50% and 25% of the tolerance values, respectively, were within the range (−0.1 mm, 0.1 mm)."
"Introduction to the Special Issue, Anthropometry in Design","T. Albin, Johan F.M. Molenbroek",https://repository.tudelft.nl/file/File_da5bfdc9-98bc-41d3-a402-553d5f0d0a63,,2023,"Welcome to the special issue on anthropometry! This discussion will cover a range of differently sized topics to fit your interests. De Bruin and Castelluci discuss the problems of designing school furniture that fits students, noting that “Regarding School furniture dimensions, students are usually exposed to furniture with fixed dimensions, which makes it almost impossible to adjust to the ‘growing’ anthropometrics along their school life and neither does it accommodate multidimensional fit very well.” Griffin et al. discuss developing an “understanding [of] body dimensions in relation to how a body functions, moves, and changes” that “is fundamental to creating compatible wearable products” for aging women. Alemany et al. discuss 4D scanning, observing that “This technology is able to capture the human body surface in motion at high frequency with a high resolution” and offers “an enormous potential to advance in ergonomic design and biomechanics.” Bradtmiller describes the “nearly infinite combination of head/facial characteristics” and that “This combination of traits allows us to recognize unique individuals but increases the challenge of designing head and face products that fit a wide variety of individuals with a relatively small number of sizes.”"
"An Interplay of Chair Dimensions, Anthropometric Measures, Posture, and Comfort Among Students","Matthew Hendric G. Chua, Alfonso Gabriel C. Claros, Cedric Jared W. Niu, James Florence I. Santos, Miriam F. Bongo",https://www.semanticscholar.org/paper/d1e7994226dda4a0ecb7281786eb98c5d3fd4e1d,,2023,"This paper aims to display the contextual evidence that suggests an inherent relationship among chair dimensions, anthropometric measures of users, posture, and comfort. A comprehensive literature review is performed, with specific points of reference to educational settings, in order to validate the contextual evidence. Key results pointed out an empirical mismatch between the dimensions of classroom chairs and key elements in anthropometry, which causes discomfort among users. Additionally, users' posture is also found to contribute to the overall discomfort. Several approaches are believed to promote a more comfortable sitting experience, including integrating ergonomic design principles."
Association between anthropometric measurements of chairs and biomechanical variables leading to musculoskeletal problems in students at different government universities of Multan.,"Mudasar Irfan, Qurat-Ul-Ain, Muhammad Omer Iqbal, Jin Chen, Maliha Khalid Khan, Muzammal Sattar, Imran Ahmad Khan",https://www.semanticscholar.org/paper/263eb4ece666a61aadace527c922ed87cfa2e4d0,,2023,"OBJECTIVE
To determine the association between anthropometric measurements of chairs and biomechanical variables leading to musculoskeletal problems in students at different government universities in Multan.


METHODS
The cross-sectional study was done on 383 students at different government universities in Multan, Pakistan. There were 23 anthropometric measurements like shoulder height (SH), shoulder breadth (SB), knee height (KH), popliteal height (PH), elbow height sitting (EHS), elbow-fingertip length (EFL), abdominal depth (ABD), buttock-popliteal length (BPL), thigh thickness (TT), forearm width (FW), hip angle (HA), knee angle (KA), cervical flexion (CF), cervical extension (CE), cervical lateral flexion (CLF), cervical rotation (CR), thoracic flexion (TF), thoracic extension (TE), lumber flexion (LF), lumber extension (LE), lumber lateral flexion (LLF), and lumber rotation (LR). There were 11 dimensions of chairs: seat height (SH), seat depth (SD), seat width (SW), desk length (DL), desk width (DW), desk height (DH), backrest height (BH), backrest depth (BD), and seat pan depth (SPD) were measured in six types of commonly used chairs in different universities in Multan. This research was done to determine the fitness of chairs using combinational equations.


RESULTS
There was a huge difference between most anthropometric measurements of students and chairs. The recommended measurements were SH (33.2 cm), SW (43.6 cm), SD (42 cm), DH (24.5 cm), DL (51.1 cm), DW (95 cm), BW (42.6 cm), BD (2 cm), BH (55 cm), and SPD (4 cm).


CONCLUSIONS
None of the chairs used in the universities of Multan were found to be designed according to the anthropometric dimensions of students, resulting in musculoskeletal problems. It is necessary to revise the design of chairs according to the anthropometric data of students to minimize musculoskeletal problems."
A Method for 3-D Printing Patient-Specific Prosthetic Arms With High Accuracy Shape and Size,"J. Cabibihan, M. K. Abubasha, N. Thakor",https://www.semanticscholar.org/paper/a27376e2f4bbda9658adbb6d611a66a628293274,,2018,"Limb amputation creates serious emotional and functional damage to the one who lost a limb. For some upper limb prosthesis users, comfort and appearance are among the desired features. The objective of this paper is to develop a streamlined methodology for prosthesis design by recreating the shape and size of an amputated arm with high accuracy through 3-D printing and silicone casting. To achieve this, the computer tomography (CT) images of the patient’s affected and non-affected arms were scanned. Next, the geometry of the socket and the prosthetic arm were designed according the mirrored geometry of the non-affected arm through computer-aided design software. The support structure and the moulds were 3-D printed, and the prosthetic arm was casted with a silicone material. To validate the replication, the shape of the socket and prosthetic arm were quantitatively compared with respect to the source CT scan from the patient. The prosthetic arm was found to have high accuracy on the basis of the Dice Similarity Coefficient (DSC; 0.96), percent error (0.67%), and relative mean distance (0.34 mm, SD = 0.48 mm). Likewise, the socket achieved high accuracy based on those measures: DSC (0.95), percent error (2.97%), and relative mean distance (0.46 mm, SD = 1.70 mm) The liner, socket, and prosthetic arm were then shipped to the patient for fitting. The patient found the fit of the socket and the replication of the shape and the size of the prosthesis to be desirable. Overall, this paper demonstrates that CT imaging, computed-aided design, desktop 3-D printing, and silicone casting can achieve patient-specific cosmetic prosthetic arms with high accuracy."
Ergonomics Leg Prosthetic Redesign Using An Anthropometric Approach,"R. Annisa, R. Hidayat, Kukuh Winarso, Fitri Agustina, Shofi fitrotis Salimah",https://www.matec-conferences.org/articles/matecconf/pdf/2022/19/matecconf_icst2022_08005.pdf,,2022,"There are several factors and conditions that need attention such as patient health, different sizes and components used in manufacturing leg prosthetic. During this time, Mr.X has used prosthetic leg but with an inappropriate size, the prosthetic leg is longer than the original size of MR.X's foot so that it results in discomfort when use until complaints of injury. One ergonomic approach that can be applied in the design of an equipment to produce optimal products according to the dimensions of the user's body is anthropometry. Measurement of anthropometric data according to the body dimensions of Mr.X for the redesign of prosthetic leg by paying attention to the work activities of the user including the body dimension of D6 of 87.5 cm, D7 of 64 cm, D11 of 38 cm, D12 of 11.8 cm, D13 of 39 cm, D14 of 37 cm, D15 is 52 cm,D16 of 40.2 cm, D30 is 20.5 cm and D31 of 8 cm. In the trial redesign of Leg Prosthetic obtained a better sense of comfort, lighter than the previous prosthetic leg, and no need to use tools in the form of sticks when walking."
Ergonomics Leg Prosthetic Redesign Using An Anthropometric Approach,"R. Annisa, R. Hidayat, Kukuh Winarso, Fitri Agustina, Shofi fitrotis Salimah",https://www.matec-conferences.org/articles/matecconf/pdf/2022/19/matecconf_icst2022_08005.pdf,,2022,"There are several factors and conditions that need attention such as patient health, different sizes and components used in manufacturing leg prosthetic. During this time, Mr.X has used prosthetic leg but with an inappropriate size, the prosthetic leg is longer than the original size of MR.X's foot so that it results in discomfort when use until complaints of injury. One ergonomic approach that can be applied in the design of an equipment to produce optimal products according to the dimensions of the user's body is anthropometry. Measurement of anthropometric data according to the body dimensions of Mr.X for the redesign of prosthetic leg by paying attention to the work activities of the user including the body dimension of D6 of 87.5 cm, D7 of 64 cm, D11 of 38 cm, D12 of 11.8 cm, D13 of 39 cm, D14 of 37 cm, D15 is 52 cm,D16 of 40.2 cm, D30 is 20.5 cm and D31 of 8 cm. In the trial redesign of Leg Prosthetic obtained a better sense of comfort, lighter than the previous prosthetic leg, and no need to use tools in the form of sticks when walking."
Automated Design and Rapid Manufacturing of Low-Cost Customized Upper Limb Prostheses,"Filip Gགྷrski, P. Zawadzki, Radosław Wichniarek, Wiesław Kuczko, Sandra Slupińska, M. Zukowska",https://iopscience.iop.org/article/10.1088/1742-6596/2198/1/012040/pdf,,2022,"The paper presents results of studies on an innovative approach to mass customization of prostheses, namely automated design and rapid manufacturing (3D printing), on the basis of 3D scanning of upper limb of a given patient. Two different products are presented – a simple mechanical prosthesis and a cosmetic prosthesis. In both cases, intelligent CAD models, with adaptive geometry – changing automatically to the data from 3D scanning – were prepared. The digital models were built and tested using data of real patients. A special algorithm of 3D scanning data processing was prepared and implemented, as well as a set of algorithms of automated data processing for 3D printing processes. The test models were manufactured using low-cost 3D printing technology. The verification was successful – possibility of preparing customized prostheses was reached, using automated design."
Design of an Individual Cover for a Lower Limb Prosthesis,"B. Štefanovič, Tomáš Breškovič, L. Bednarčíková, Svetlana Rusnáková, R. Hudák, J. Živčák",http://www.actamechanica.sk/doi/10.21496/ams.2021.028.pdf,,2022,": One of the modern trends in prosthetics and orthotics is the production of design covers for lower limb prostheses. Thanks to the advantages of CAD/CAM, there are no limits to the design of these covers. At present, there are companies that provide design covers produced by additive manufacturing, but their price is relatively high. In this work, the motivation and design procedure of an individual cover for a lower limb prosthesis for a specific user is discussed. The aim of this study is to propose a design methodology of an individual lower limb prosthesis cover using freely downloadable CAD software based on 3D scanning data, which will be produced by additive manufacturing technology."
"Comparison of Traditional, MRI, and 3D Scanning Anthropometric Measurements in Hand Prosthesis Design","Samet Çıklaçandır, Mehmet Yilmaz, Osman Semih Ozmert, Ahmet Mert Şahin, S. Mihçin",https://www.semanticscholar.org/paper/a24aab5d4434a01eeeda73c8a62f921580ceba54,,2022,"In the process of designing custom prostheses, there are various traditional or digital techniques to measure the limbs of the patients. The most widely used method is traditional anthropometric measurements. On the other hand, the development of three-dimensional imaging methods in the digital environment such as computed tomography (CT), magnetic resonance imaging (MRI), and 3-dimensional (3D) scanning have made these applications more practical and precise. However, the deviations and measurement differences that will affect the measurement results among them have not been clearly revealed yet. Therefore, measurements have been collected with MRI, 3D scanning and traditional anthropometric measurement methods from a person that has an amputation on his hand and the results have been compared. The results were statistically analyzed with one-way ANOVA and Bland-Altman plots, and no significant difference was found between the measurement methods (p<0.98). Although the 3D scanning is close to the MRI results, the lowest deviation was obtained in the MRI method. As a result, 3D scanning is expected to be used more widely in the future in the custom design phase in terms of cost-effectiveness, time-saving, measurement reliability, and repeatability."
Automation of Measurements for Personalized Medical Appliances by Means of CAD Software—Application in Robin Sequence Orthodontic Appliances,"M. Aretxabaleta, A. Roehler, C. Poets, A. B. Xepapadeas, B. Koos, C. Weise",https://www.mdpi.com/2306-5354/9/12/773/pdf?version=1670310791,,2022,"Measuring the dimensions of personalized devices can provide relevant information for the production of future such devices used in various medical specialties. Difficulties with standardizing such measurement and obtaining high accuracy, alongside cost-intensive measuring methodologies, has dampened interest in this practice. This study presents a methodology for automatized measurements of personalized medical appliances of variable shape, in this case an orthodontic appliance known as Tübingen Palatal Plate (TPP). Parameters such as length, width and angle could help to standardize and improve its future use. A semi-automatic and custom-made program, based on Rhinoceros 7 and Grasshopper, was developed to measure the device (via an extraoral scanner digital file). The program has a user interface that allows the import of the desired part, where the user is able to select the necessary landmarks. From there, the program is able to process the digital file, calculate the necessary dimensions automatically and directly export all measurements into a document for further processing. In this way, a solution for reducing the time for measuring multiple dimensions and parts while reducing human error can be achieved."
Design for All – Design for Disabled: How important is anthropometry?,"Bradtmiller, Bruce",https://researchonline.jcu.edu.au/76898/,,2022-11-29,
3D Body Scan as Anthropometric Tool for Individualized Prosthetic Socks,"Eva Lindell, Hanna Tingsvik, Li Guo, Joel Peterson",https://sciendo.com/pdf/10.2478/aut-2021-0007,,2021,"Abstract Every year, approximately 3,000 people in Sweden undergo amputation of a body part. The use of a prosthesis can greatly improve the quality of life for these people. To improve the fit and comfort of a prosthesis, a sock is used as an interface between the prosthesis socket and the stump. A three-dimensional (3D) body scanner can be used to take measurements that are used to produce individualized socks that improve fit and comfort. The standardized method for taking measurements with a 3D body scanner often requires a standing position and hence a new scanning method is needed to improve the accessibility for 3D body scanning. This study aimed to create a scanning scenario and an algorithm for scanning amputation stumps for individualizing prosthesis socks for upper-body amputations. Vitronic VITUSSMART LC 3D Body Scanner was used in this study. The results show a seated position with arms slightly away from the body, scanned at 45° as the best. To measure the right upper arm and the left armpit, the best was to scan at a 315° angle. Paired t-tests showed no significant differences compared with the 3D body scanner of traditional manual measurements. The proposed method exhibited good relative reliability and potential to facilitate the customization of prosthetic socks for amputees."
3D Body Scan as Anthropometric Tool for Individualized Prosthetic Socks,"Eva Lindell, Hanna Tingsvik, Li Guo, Joel Peterson",https://sciendo.com/pdf/10.2478/aut-2021-0007,,2021,"Abstract Every year, approximately 3,000 people in Sweden undergo amputation of a body part. The use of a prosthesis can greatly improve the quality of life for these people. To improve the fit and comfort of a prosthesis, a sock is used as an interface between the prosthesis socket and the stump. A three-dimensional (3D) body scanner can be used to take measurements that are used to produce individualized socks that improve fit and comfort. The standardized method for taking measurements with a 3D body scanner often requires a standing position and hence a new scanning method is needed to improve the accessibility for 3D body scanning. This study aimed to create a scanning scenario and an algorithm for scanning amputation stumps for individualizing prosthesis socks for upper-body amputations. Vitronic VITUSSMART LC 3D Body Scanner was used in this study. The results show a seated position with arms slightly away from the body, scanned at 45° as the best. To measure the right upper arm and the left armpit, the best was to scan at a 315° angle. Paired t-tests showed no significant differences compared with the 3D body scanner of traditional manual measurements. The proposed method exhibited good relative reliability and potential to facilitate the customization of prosthetic socks for amputees."
Customized Designs and Biomechanical Analysis of Transtibial Prosthetic Leg,"A. Mubarak, A. Rashid, A. A. Wahab, G. Seng, M. H. Ramlee",https://iopscience.iop.org/article/10.1088/1742-6596/2071/1/012014/pdf,,2021,"A prosthetic leg is a technical mechanism that is designed as a substitution of the function of a missing limb or body part. This device has been effectively used as an essential tool for amputees. The traditional way of producing the prosthetic leg is very tedious and time consuming. Apart from that, comfortability issue is another problem if using casting method. Therefore, the main purpose of this study is to customize and biomechanically evaluate an prosthetic’s socket to produce a better construct for the improvement of performance. In this paper, the methods started with a definition of the construction of the finite element model which is divided into four parts: amputee leg, sockets model, pylon and socket. Later, modelling of the pylon and three-dimensional foot model was taken into consideration. The focus was on the design of the socket then moving to the biomechanical study using a finite element method which involved several analyses of the effects of socket designs as well as its material properties. The sockets were initially developed from a data of 3D scanning with an estimated uniform thickness of 5 mm. The results of the finite element study showed that the perforated socket configuration had better stability in terms of displacement (0.19 mm) and von Mises stress (1.15 MPa), as compared to the conventional socket (stress of 3.22 MPa), and the displacement of 0.19 mm. Meanwhile, open-sided socket experienced von Mises stress of 1.18 MPa and displacement of 0.22 mm. In conclusion, a customized design is a promising technique that can enhance the performance of user in terms of biomechanical aspect."
Custom Prosthetic Cover Development Methodology,"B. Štefanovič, Romana Uhrinová, M. Michalíková, L. Bednarčíková, J. Živčák",https://3dbody.tech/cap/papers/2021/2117stefanovic.pdf,,2021,"A prosthetic covers function is to protect other components of the prosthesis and to increase its service life, while also fulfilling its aesthetic function.Its primary purpose is to prevent damage to the functional parts of the prosthesis and to prevent the penetration of various impurities into these parts of the prosthesis.Its aesthetic function is no less important for the user because it increases his mental comfort, socialization and allows the user to adjust his prosthesis in a unique way.For amputees, the aesthetic aspect of their lost limb is often important.Dissatisfaction with their appearance leads to loss of self-esteem and depression, which can cause dissatisfaction in people's quality of life and can even lead to the complete rejection or non-use of the prosthesis.To improve these requirements, a proposal was made to develop a custom lower limb prosthetic cover.Currently, there are companies that provide designer covers made using AM (additive manufacturing) or plastic moulding.The disadvantage, however, is their high price.For this reason, a methodology for the individual lower limb prosthesis cover design is proposed.The main aim of this new design is to be financially inexpensive and suitable for mass production.In the first step, a database of foreleg 3D scans, with adequate circumferential and length measurements has been created.The database consists of 17 scanned subjects, 11 female and 6 males from the age range of 18 to 70 years.Total of 34 forelegs (left and right) scans have been acquired.The emphasis during scanning was on the target placement and positioning of the foreleg.The second step was the cover size categories development.In this step, the design of sizes for serial production, sorting, and arrangement of measured values into groups was made.The classification was performed based on the measured values.The last step was the custom cover design process.This process consisted of CAD software design based on the data acquired from the 3D scanner and measurement gauges.The result of this study is a methodology for the correct selection from the appropriate prosthetic cover size category.Based on the foreleg database creation, the cover sizes have been divided into 3 categories (small, medium, large).All models have been designed for simple AM production.In the future, correct material and AM technology selection will be performed."
Personalization of a Human Body Model Using Subject-Specific Dimensions for Designing Clothing Patterns,"L. Hynčík, H. Čechová, T. Bońkowski, Gabriela Kavalířová, P. Špottová, Viola Hampejsová, Hong Meng",https://www.mdpi.com/2076-3417/11/21/10138/pdf?version=1635493363,,2021,"Virtual human body models contribute to designing safe and user-friendly products through virtual prototyping. Anthropometric biomechanical models address different physiques using average dimensions. In designing, e.g., personal protective equipment, orthopedic tools, or vehicle safety systems, biomechanical models with the correct geometry and shape shall play a role. The presented study shows the variations of subject-specific anthropometric dimensions from the average of the different population groups in the Czech Republic and China as a background for the need for personalized human body models. The study measures a set of dimensions used to design clothing patterns of Czech children, Czech adolescents, Czech adults, and Chinese adults and compares them to the corresponding age average, which is represented by a scaled anthropometric human body model. The cumulative variation of the dimensions used to design the clothing patterns increases the further the population group is from the average. It is smallest for the Czech adults at 7.54 ± 6.63%; Czech adolescents report 7.93 ± 6.25%; Czech children differ be 9.52 ± 6.08%. Chinese adults report 10.86 ± 11.11%. The variations from the average of the particular dimensions used to design clothing patterns prove the necessity of having personalized subject-specific models. The measured dimensions used to design the clothing patterns serve as the personalization of particular body segments and lead to a subject-specific virtual model. The developed personalization algorithm results in the continuous body surface desired for contact applications for assessing body behavior and injury risk under impact loading."
Utilising three-dimensional printing techniques when providing unique assistive devices: A case report,"Sarah Day, S. P. Riley",https://journals.sagepub.com/doi/pdf/10.1177/0309364617741776,,2018,"Background: The evolution of three-dimensional printing into prosthetics has opened conversations about the availability and cost of prostheses. This report will discuss how a prosthetic team incorporated additive manufacture techniques into the treatment of a patient with a partial hand amputation to create and test a unique assistive device which he could use to hold his French horn. Case description and methods: Using a process of shape capture, photogrammetry, computer-aided design and finite element analysis, a suitable assistive device was designed and tested. The design was fabricated using three-dimensional printing. Patient satisfaction was measured using a Pugh’s Matrix™, and a cost comparison was made between the process used and traditional manufacturing. Findings and outcomes: Patient satisfaction was high. The three-dimensional printed devices were 56% cheaper to fabricate than a similar laminated device. Conclusion: Computer-aided design and three-dimensional printing proved to be an effective method for designing, testing and fabricating a unique assistive device. Clinical relevance CAD and 3D printing techniques can enable devices to be designed, tested and fabricated cheaper than when using traditional techniques. This may lead to improvements in quality and accessibility."
